 7.05 -4.847134065895e-02  2
 7.15 -4.317212200447e-02  2
 7.25 -3.853117406121e-02  2
 7.35 -3.457794493054e-02  2
 7.45 -3.118309968304e-02  2
 7.55 -2.835324408172e-02  2
 7.65 -2.587261391341e-02  2
 7.75 -2.378423700917e-02  2
 7.85 -2.186412358678e-02  2
 7.95 -2.012147532120e-02  2
 8.05 -1.854148572622e-02  2
 8.15 -1.707127289438e-02  2
 8.25 -1.573690126040e-02  2
 8.35 -1.447878919861e-02  2
 8.45 -1.332398748090e-02  2
 8.55 -1.223954823407e-02  2
 8.65 -1.124037262989e-02  2
 8.75 -1.031558260247e-02  2
 8.85 -9.455532529437e-03  2
 8.95 -8.665552058175e-03  2
 9.05 -7.955459876530e-03  2
 9.15 -7.290229917856e-03  2
 9.25 -6.700000000000e-03  2
 9.35 -6.160000000000e-03  2
 9.45 -5.680000000000e-03  2
 9.55 -5.240000000000e-03  2
 9.65 -4.850000000000e-03  2
 9.75 -4.480000000000e-03  2
 9.85 -4.155015078372e-03  2
 9.95 -3.865005798822e-03  2
10.05 -3.594984843407e-03  2
10.15 -3.345003345476e-03  2
10.25 -3.115003725429e-03  2
10.35 -2.904996778224e-03  2
10.45 -2.704970571232e-03  2
10.55 -2.524953369219e-03  2
10.65 -2.364970808006e-03  2
10.75 -2.210000000000e-03  2
10.85 -2.070000000000e-03  2
10.95 -1.934950594153e-03  2
11.05 -1.810000000000e-03  2
11.15 -1.700000000000e-03  2
11.25 -1.590000000000e-03  2
11.35 -1.490000000000e-03  2
11.45 -1.400000000000e-03  2
11.55 -1.320000000000e-03  2
11.65 -1.240000000000e-03  2
11.75 -1.160000000000e-03  2
11.85 -1.090000000000e-03  2
11.95 -1.030000000000e-03  2
 0.05  0.000000000000e+00  3
 0.15  0.000000000000e+00  3
 0.25  0.000000000000e+00  3
 0.35  0.000000000000e+00  3
 0.45  0.000000000000e+00  3
 0.55  0.000000000000e+00  3
 0.65  0.000000000000e+00  3
 0.75  0.000000000000e+00  3
 0.85  0.000000000000e+00  3
 0.95  0.000000000000e+00  3
 1.05  0.000000000000e+00  3
 1.15  0.000000000000e+00  3
 1.25  0.000000000000e+00  3
 1.35  0.000000000000e+00  3
 1.45  0.000000000000e+00  3
 1.55  0.000000000000e+00  3
 1.65  0.000000000000e+00  3
 1.75  0.000000000000e+00  3
 1.85  0.000000000000e+00  3
 1.95  0.000000000000e+00  3
 2.05  0.000000000000e+00  3
 2.15  0.000000000000e+00  3
 2.25  0.000000000000e+00  3
 2.35  0.000000000000e+00  3
 2.45  0.000000000000e+00  3
 2.55  0.000000000000e+00  3
 2.65  0.000000000000e+00  3
 2.75  0.000000000000e+00  3
 2.85  0.000000000000e+00  3
 2.95  0.000000000000e+00  3
 3.05  1.152627200000e+01  3
 3.15  8.416249029851e+00  3
 3.25  5.915879750656e+00  3
 3.35  3.789125939238e+00  3
 3.45  2.324580783530e+00  3
 3.55  1.446103926094e+00  3
 3.65  1.049087433106e+00  3
 3.75  9.227227811825e-01  3
 3.85  8.583505818864e-01  3
 3.95  8.115037677889e-01  3
 4.05  7.347347365830e-01  3
 4.15  6.513902623970e-01  3
 4.25  5.395256213190e-01  3
 4.35  4.357232817590e-01  3
 4.45  3.379698774638e-01  3
 4.55  2.452078015029e-01  3
 4.65  1.746654860193e-01  3
 4.75  1.190502839540e-01  3
 4.85  8.357587361253e-02  3
 4.95  4.692759477925e-02  3
 5.05  8.832256974983e-03  3
 5.15 -3.065069083524e-02  3
 5.25 -7.066164007493e-02  3
 5.35 -1.013332406193e-01  3
 5.45 -1.243694079081e-01  3
 5.55 -1.370384422888e-01  3
 5.65 -1.417064633893e-01  3
 5.75 -1.404392740268e-01  3
 5.85 -1.349711839868e-01  3
 5.95 -1.270024562324e-01  3
 6.05 -1.177932075251e-01  3
 6.15 -1.080244756918e-01  3
 6.25 -9.817976642598e-02  3
 6.35 -8.849630690283e-02  3
 6.45 -7.939552654063e-02  3
 6.55 -7.096130421438e-02  3
 6.65 -6.312128167879e-02  3
 6.75 -5.603347766998e-02  3
 6.85 -4.960632160068e-02  3
 6.95 -4.392368983986e-02  3
 7.05 -3.899018364462e-02  3
 7.15 -3.478247046953e-02  3
 7.25 -3.121075236291e-02  3
 7.35 -2.823600296360e-02  3
 7.45 -2.552725262832e-02  3
 7.55 -2.318231159003e-02  3
 7.65 -2.108478377948e-02  3
 7.75 -1.922207647823e-02  3
 7.85 -1.753935208134e-02  3
 7.95 -1.601429716339e-02  3
 8.05 -1.465213204529e-02  3
 8.15 -1.341987548919e-02  3
 8.25 -1.230261066313e-02  3
 8.35 -1.128036773700e-02  3
 8.45 -1.035277995977e-02  3
 8.55 -9.520193518324e-03  3
 8.65 -8.737395709889e-03  3
 8.75 -8.024541837671e-03  3
 8.85 -7.369220074248e-03  3
 8.95 -6.778723462966e-03  3
 9.05 -6.235842679261e-03  3
 9.15 -5.733015820473e-03  3
 9.25 -5.253555080647e-03  3
 9.35 -4.812019189262e-03  3
 9.45 -4.417357929080e-03  3
 9.55 -4.072165844382e-03  3
 9.65 -3.784732889565e-03  3
 9.75 -3.529704127141e-03  3
 9.85 -3.284879380915e-03  3
 9.95 -3.059970753709e-03  3
10.05 -2.852479381278e-03  3
10.15 -2.659933500802e-03  3
10.25 -2.484926010259e-03  3
10.35 -2.319944842550e-03  3
10.45 -2.167483078436e-03  3
10.55 -2.025004885182e-03  3
10.65 -1.894993377936e-03  3
10.75 -1.774993343516e-03  3
10.85 -1.657494462076e-03  3
10.95 -1.554974657520e-03  3
11.05 -1.457493852018e-03  3
11.15 -1.367483022350e-03  3
11.25 -1.277472539698e-03  3
11.35 -1.197451216286e-03  3
11.45 -1.124914827386e-03  3
11.55 -1.047450444360e-03  3
11.65 -9.825176536804e-04  3
11.75 -9.200000000000e-04  3
11.85 -8.675020960618e-04  3
11.95 -8.175010537912e-04  3
 0.05  0.000000000000e+00  4
 0.15  0.000000000000e+00  4
 0.25  0.000000000000e+00  4
 0.35  0.000000000000e+00  4
 0.45  0.000000000000e+00  4
 0.55  0.000000000000e+00  4
 0.65  0.000000000000e+00  4
 0.75  0.000000000000e+00  4
 0.85  0.000000000000e+00  4
 0.95  0.000000000000e+00  4
 1.05  0.000000000000e+00  4
 1.15  0.000000000000e+00  4
 1.25  0.000000000000e+00  4
 1.35  0.000000000000e+00  4
 1.45  0.000000000000e+00  4
 1.55  0.000000000000e+00  4
 1.65  0.000000000000e+00  4
 1.75  0.000000000000e+00  4
 1.85  0.000000000000e+00  4
 1.95  0.000000000000e+00  4
 2.05  0.000000000000e+00  4
 2.15  0.000000000000e+00  4
 2.25  0.000000000000e+00  4
 2.35  0.000000000000e+00  4
 2.45  0.000000000000e+00  4
 2.55  0.000000000000e+00  4
 2.65  0.000000000000e+00  4
 2.75  0.000000000000e+00  4
 2.85  0.000000000000e+00  4
 2.95  0.000000000000e+00  4
 3.05  0.000000000000e+00  4
 3.15  0.000000000000e+00  4
 3.25  0.000000000000e+00  4
 3.35  2.842880000000e+00  4
 3.45  1.824910000000e+00  4
 3.55  1.026409555556e+00  4
 3.65  5.605713614704e-01  4
 3.75  2.625935588482e-01  4
 3.85  4.784607381531e-02  4
 3.95 -1.077747823372e-01  4
 4.05 -2.081984822595e-01  4
 4.15 -2.571901059952e-01  4
 4.25 -2.718669412197e-01  4
 4.35 -2.657402241706e-01  4
 4.45 -2.473268468658e-01  4
 4.55 -2.268412973637e-01  4
 4.65 -2.058658879462e-01  4
 4.75 -1.888267085662e-01  4
 4.85 -1.746201594422e-01  4
 4.95 -1.693321061832e-01  4
 5.05 -1.642603300341e-01  4
 5.15 -1.613892910769e-01  4
 5.25 -1.600060173476e-01  4
 5.35 -1.572329808731e-01  4
 5.45 -1.542880269044e-01  4
 5.55 -1.495003434801e-01  4
 5.65 -1.434779618838e-01  4
 5.75 -1.358116133491e-01  4
 5.85 -1.261142338355e-01  4
 5.95 -1.144988068540e-01  4
 6.05 -1.022017941026e-01  4
 6.15 -9.014727255755e-02  4
 6.25 -7.968101554341e-02  4
 6.35 -7.085397762142e-02  4
 6.45 -6.321334894685e-02  4
 6.55 -5.704473033644e-02  4
 6.65 -5.177577095441e-02  4
 6.75 -4.743006907594e-02  4
 6.85 -4.340367283349e-02  4
 6.95 -3.978079287401e-02  4
 7.05 -3.633290552973e-02  4
 7.15 -3.313677901666e-02  4
 7.25 -3.020120188308e-02  4
 7.35 -2.754080020219e-02  4
 7.45 -2.512005961578e-02  4
 7.55 -2.294047952192e-02  4
 7.65 -2.098173353874e-02  4
 7.75 -1.916550772447e-02  4
 7.85 -1.751378167515e-02  4
 7.95 -1.600500023316e-02  4
 8.05 -1.465848715034e-02  4
 8.15 -1.341098156490e-02  4
 8.25 -1.229328094885e-02  4
 8.35 -1.127988259623e-02  4
 8.45 -1.038168736106e-02  4
 8.55 -9.561499386786e-03  4
 8.65 -8.806343493287e-03  4
 8.75 -8.128885734396e-03  4
 8.85 -7.508948826577e-03  4
 8.95 -6.941627344621e-03  4
 9.05 -6.416943129592e-03  4
 9.15 -5.932330229193e-03  4
 9.25 -5.490089883984e-03  4
 9.35 -5.077828570754e-03  4
 9.45 -4.702888531033e-03  4
 9.55 -4.355371154766e-03  4
 9.65 -4.030508265492e-03  4
 9.75 -3.737861481077e-03  4
 9.85 -3.460300670255e-03  4
 9.95 -3.207711055701e-03  4
10.05 -2.970062803871e-03  4
10.15 -2.757548869345e-03  4
10.25 -2.559958891983e-03  4
10.35 -2.377468195102e-03  4
10.45 -2.207460004316e-03  4
10.55 -2.057445002491e-03  4
10.65 -1.917443603789e-03  4
10.75 -1.790000000000e-03  4
10.85 -1.670000000000e-03  4
10.95 -1.560000000000e-03  4
11.05 -1.460000000000e-03  4
11.15 -1.367557475021e-03  4
11.25 -1.282545316647e-03  4
11.35 -1.202557128671e-03  4
11.45 -1.130000000000e-03  4
11.55 -1.060000000000e-03  4
11.65 -9.975449655439e-04  4
11.75 -9.375371072205e-04  4
11.85 -8.800000000000e-04  4
11.95 -8.300000000000e-04  4
 0.05  0.000000000000e+00  5
 0.15  0.000000000000e+00  5
 0.25  0.000000000000e+00  5
 0.35  0.000000000000e+00  5
 0.45  0.000000000000e+00  5
 0.55  0.000000000000e+00  5
 0.65  0.000000000000e+00  5
 0.75  0.000000000000e+00  5
 0.85  0.000000000000e+00  5
 0.95  0.000000000000e+00  5
 1.05  0.000000000000e+00  5
 1.15  0.000000000000e+00  5
 1.25  0.000000000000e+00  5
 1.35  0.000000000000e+00  5
 1.45  0.000000000000e+00  5
 1.55  0.000000000000e+00  5
 1.65  0.000000000000e+00  5
 1.75  0.000000000000e+00  5
 1.85  0.000000000000e+00  5
 1.95  0.000000000000e+00  5
 2.05  0.000000000000e+00  5
 2.15  0.000000000000e+00  5
 2.25  0.000000000000e+00  5
 2.35  0.000000000000e+00  5
 2.45  0.000000000000e+00  5
 2.55  0.000000000000e+00  5
 2.65  0.000000000000e+00  5
 2.75  0.000000000000e+00  5
 2.85  0.000000000000e+00  5
 2.95  0.000000000000e+00  5
 3.05  0.000000000000e+00  5
 3.15  7.392377500000e+00  5
 3.25  7.425518888889e+00  5
 3.35  3.853356571429e+00  5
 3.45  2.104276388175e+00  5
 3.55  1.217564884444e+00  5
 3.65  6.642251756998e-01  5
 3.75  3.302726584939e-01  5
 3.85  1.769328857669e-01  5
 3.95  1.223705601365e-01  5
 4.05  1.062317766320e-01  5
 4.15  1.106799595401e-01  5
 4.25  1.236291588223e-01  5
 4.35  1.211868542263e-01  5
 4.45  1.029193488595e-01  5
 4.55  6.893331675972e-02  5
 4.65  3.948810524131e-02  5
 4.75  9.531623958641e-03  5
 4.85 -6.589646780338e-03  5
 4.95 -2.509475192052e-02  5
 5.05 -4.906574206839e-02  5
 5.15 -7.585120475188e-02  5
 5.25 -1.001174088586e-01  5
 5.35 -1.192791910518e-01  5
 5.45 -1.287139855503e-01  5
 5.55 -1.306547145385e-01  5
 5.65 -1.279608045707e-01  5
 5.75 -1.230011039740e-01  5
 5.85 -1.171493416404e-01  5
 5.95 -1.103207322723e-01  5
 6.05 -1.030402023279e-01  5
 6.15 -9.550592225806e-02  5
 6.25 -8.763780638836e-02  5
 6.35 -8.006533076539e-02  5
 6.45 -7.256185071266e-02  5
 6.55 -6.557950382664e-02  5
 6.65 -5.897792473077e-02  5
 6.75 -5.282865554227e-02  5
 6.85 -4.694216417137e-02  5
 6.95 -4.128052062124e-02  5
 7.05 -3.624262410967e-02  5
 7.15 -3.220333251112e-02  5
 7.25 -2.914265051127e-02  5
 7.35 -2.683926368513e-02  5
 7.45 -2.474091907390e-02  5
 7.55 -2.274892224631e-02  5
 7.65 -2.090024133482e-02  5
 7.75 -1.912489316860e-02  5
 7.85 -1.749463648927e-02  5
 7.95 -1.599135344783e-02  5
 8.05 -1.460116271175e-02  5
 8.15 -1.336812001173e-02  5
 8.25 -1.223818782040e-02  5
 8.35 -1.121520867710e-02  5
 8.45 -1.030273489537e-02  5
 8.55 -9.477589687976e-03  5
 8.65 -8.720149800020e-03  5
 8.75 -8.035034380838e-03  5
 8.85 -7.414968486675e-03  5
 8.95 -6.844915944040e-03  5
 9.05 -6.317520055769e-03  5
 9.15 -5.837638240880e-03  5
 9.25 -5.395224006059e-03  5
 9.35 -4.990281318547e-03  5
 9.45 -4.620309612297e-03  5
 9.55 -4.280174239829e-03  5
 9.65 -3.967732909500e-03  5
 9.75 -3.682543124930e-03  5
 9.85 -3.422572283023e-03  5
 9.95 -3.175012260436e-03  5
10.05 -2.955007932395e-03  5
10.15 -2.750071313109e-03  5
10.25 -2.557518287148e-03  5
10.35 -2.375064057295e-03  5
10.45 -2.217565679768e-03  5
10.55 -2.067555737164e-03  5
10.65 -1.927549798438e-03  5
10.75 -1.797541087485e-03  5
10.85 -1.682541254125e-03  5
10.95 -1.570000000000e-03  5
11.05 -1.470000000000e-03  5
11.15 -1.372542371591e-03  5
11.25 -1.290000000000e-03  5
11.35 -1.207503635921e-03  5
11.45 -1.130000000000e-03  5
11.55 -1.060000000000e-03  5
11.65 -9.950444376822e-04  5
11.75 -9.300000000000e-04  5
11.85 -8.775286131742e-04  5
11.95 -8.225148990612e-04  5
 0.05  0.000000000000e+00  6
 0.15  0.000000000000e+00  6
 0.25  0.000000000000e+00  6
 0.35  0.000000000000e+00  6
 0.45  0.000000000000e+00  6
 0.55  0.000000000000e+00  6
 0.65  0.000000000000e+00  6
 0.75  0.000000000000e+00  6
 0.85  0.000000000000e+00  6
 0.95  0.000000000000e+00  6
 1.05  0.000000000000e+00  6
 1.15  0.000000000000e+00  6
 1.25  0.000000000000e+00  6
 1.35  0.000000000000e+00  6
 1.45  0.000000000000e+00  6
 1.55  0.000000000000e+00  6
 1.65  0.000000000000e+00  6
 1.75  0.000000000000e+00  6
 1.85  0.000000000000e+00  6
 1.95  0.000000000000e+00  6
 2.05  0.000000000000e+00  6
 2.15  0.000000000000e+00  6
 2.25  0.000000000000e+00  6
 2.35  0.000000000000e+00  6
 2.45  0.000000000000e+00  6
 2.55  0.000000000000e+00  6
 2.65  0.000000000000e+00  6
 2.75  0.000000000000e+00  6
 2.85  0.000000000000e+00  6
 2.95  0.000000000000e+00  6
 3.05  0.000000000000e+00  6
 3.15  9.006340000000e+00  6
 3.25  6.385724285714e+00  6
 3.35  3.751122657201e+00  6
 3.45  2.154643096206e+00  6
 3.55  1.237734855688e+00  6
 3.65  7.234789010989e-01  6
 3.75  4.507150772727e-01  6
 3.85  3.788875943396e-01  6
 3.95  3.551498339170e-01  6
 4.05  3.907681384248e-01  6
 4.15  4.235242253150e-01  6
 4.25  4.511609169160e-01  6
 4.35  4.535762189640e-01  6
 4.45  4.410688061221e-01  6
 4.55  3.861676824022e-01  6
 4.65  3.251871679314e-01  6
 4.75  2.643972735298e-01  6
 4.85  2.159284304225e-01  6
 4.95  1.624816820445e-01  6
 5.05  1.046512193928e-01  6
 5.15  2.816648674020e-02  6
 5.25 -3.897463320025e-02  6
 5.35 -8.979724188085e-02  6
 5.45 -1.196639528332e-01  6
 5.55 -1.321974611185e-01  6
 5.65 -1.333971760536e-01  6
 5.75 -1.285148533922e-01  6
 5.85 -1.200877692007e-01  6
 5.95 -1.104470991186e-01  6
 6.05 -1.009709318697e-01  6
 6.15 -9.188584222053e-02  6
 6.25 -8.359212943141e-02  6
 6.35 -7.609481108312e-02  6
 6.45 -6.878048389987e-02  6
 6.55 -6.166184568835e-02  6
 6.65 -5.453772519441e-02  6
 6.75 -4.775845327301e-02  6
 6.85 -4.226175317467e-02  6
 6.95 -3.828282473783e-02  6
 7.05 -3.535607131458e-02  6
 7.15 -3.277478750545e-02  6
 7.25 -3.049370428221e-02  6
 7.35 -2.817997580562e-02  6
 7.45 -2.600560244687e-02  6
 7.55 -2.395569577883e-02  6
 7.65 -2.198076643412e-02  6
 7.75 -2.009071950764e-02  6
 7.85 -1.837984785908e-02  6
 7.95 -1.674000000000e-02  6
 8.05 -1.525989729251e-02  6
 8.15 -1.389960030608e-02  6
 8.25 -1.265943242476e-02  6
 8.35 -1.152446600343e-02  6
 8.45 -1.053929053989e-02  6
 8.55 -9.634122044506e-03  6
 8.65 -8.799729668305e-03  6
 8.75 -8.054808486443e-03  6
 8.85 -7.390000000000e-03  6
 8.95 -6.785041066179e-03  6
 9.05 -6.250076607151e-03  6
 9.15 -5.770177953439e-03  6
 9.25 -5.325263318719e-03  6
 9.35 -4.925255476388e-03  6
 9.45 -4.555242132043e-03  6
 9.55 -4.230130866074e-03  6
 9.65 -3.920123843950e-03  6
 9.75 -3.640149280707e-03  6
 9.85 -3.385069072064e-03  6
 9.95 -3.145003024315e-03  6
10.05 -2.929928410513e-03  6
10.15 -2.724968269431e-03  6
10.25 -2.534933982836e-03  6
10.35 -2.364932907649e-03  6
10.45 -2.200000000000e-03  6
10.55 -2.050000000000e-03  6
10.65 -1.915078060120e-03  6
10.75 -1.790000000000e-03  6
10.85 -1.670000000000e-03  6
10.95 -1.560000000000e-03  6
11.05 -1.460000000000e-03  6
11.15 -1.370000000000e-03  6
11.25 -1.280000000000e-03  6
11.35 -1.200000000000e-03  6
11.45 -1.120000000000e-03  6
11.55 -1.050000000000e-03  6
11.65 -9.849823588234e-04  6
11.75 -9.200000000000e-04  6
11.85 -8.700000000000e-04  6
11.95 -8.100000000000e-04  6
 0.05  0.000000000000e+00  7
 0.15  0.000000000000e+00  7
 0.25  0.000000000000e+00  7
 0.35  0.000000000000e+00  7
 0.45  0.000000000000e+00  7
 0.55  0.000000000000e+00  7
 0.65  0.000000000000e+00  7
 0.75  0.000000000000e+00  7
 0.85  0.000000000000e+00  7
 0.95  0.000000000000e+00  7
 1.05  0.000000000000e+00  7
 1.15  0.000000000000e+00  7
 1.25  0.000000000000e+00  7
 1.35  0.000000000000e+00  7
 1.45  0.000000000000e+00  7
 1.55  0.000000000000e+00  7
 1.65  0.000000000000e+00  7
 1.75  0.000000000000e+00  7
 1.85  0.000000000000e+00  7
 1.95  0.000000000000e+00  7
 2.05  0.000000000000e+00  7
 2.15  0.000000000000e+00  7
 2.25  0.000000000000e+00  7
 2.35  0.000000000000e+00  7
 2.45  0.000000000000e+00  7
 2.55  0.000000000000e+00  7
 2.65  0.000000000000e+00  7
 2.75  0.000000000000e+00  7
 2.85  0.000000000000e+00  7
 2.95  0.000000000000e+00  7
 3.05  0.000000000000e+00  7
 3.15  8.425164545455e+00  7
 3.25  5.787489161677e+00  7
 3.35  3.508495968379e+00  7
 3.45  2.024388724021e+00  7
 3.55  1.221909148233e+00  7
 3.65  7.717208242045e-01  7
 3.75  5.696894114590e-01  7
 3.85  5.009172920461e-01  7
 3.95  4.793186356164e-01  7
 4.05  4.716552156285e-01  7
 4.15  4.761527584213e-01  7
 4.25  4.744817488324e-01  7
 4.35  4.431303899358e-01  7
 4.45  3.898760909535e-01  7
 4.55  3.306182682171e-01  7
 4.65  2.712598678636e-01  7
 4.75  2.092753492078e-01  7
 4.85  1.506745718969e-01  7
 4.95  1.215481813501e-01  7
 5.05  6.317375887983e-02  7
 5.15  6.261078293149e-03  7
 5.25 -5.144462871708e-02  7
 5.35 -9.540031813607e-02  7
 5.45 -1.235534865020e-01  7
 5.55 -1.378292421633e-01  7
 5.65 -1.407968829209e-01  7
 5.75 -1.374201688970e-01  7
 5.85 -1.304090789842e-01  7
 5.95 -1.211166841465e-01  7
 6.05 -1.114206954930e-01  7
 6.15 -1.014957446108e-01  7
 6.25 -9.186564768634e-02  7
 6.35 -8.297499563500e-02  7
 6.45 -7.476485964588e-02  7
 6.55 -6.744448780068e-02  7
 6.65 -6.056465780882e-02  7
 6.75 -5.469422050927e-02  7
 6.85 -4.936881457291e-02  7
 6.95 -4.454668981689e-02  7
 7.05 -4.030361637200e-02  7
 7.15 -3.646372806740e-02  7
 7.25 -3.304786279601e-02  7
 7.35 -2.998145293480e-02  7
 7.45 -2.713073551477e-02  7
 7.55 -2.450660477130e-02  7
 7.65 -2.203542678930e-02  7
 7.75 -1.978598705227e-02  7
 7.85 -1.760863045355e-02  7
 7.95 -1.567011758418e-02  7
 8.05 -1.409001420196e-02  7
 8.15 -1.279458534699e-02  7
